Title,Name,Review text
"Xiaomi Redmi Note 12 Pro RAM 8 GB ROM 256 GB Front Camera 16 MP Back Camera 108 MP + 08 MP + 02 MP Battery Type Li-Po 5000 mAh, non-removable",****711,Excellent service 👏 Deliver on time.. product quality 👌 jazakAllah
"Xiaomi Redmi Note 12 Pro RAM 8 GB ROM 256 GB Front Camera 16 MP Back Camera 108 MP + 08 MP + 02 MP Battery Type Li-Po 5000 mAh, non-removable",****904,Excellent product original received and timely received thanks seller ❤️
"Xiaomi Redmi Note 12 Pro RAM 8 GB ROM 256 GB Front Camera 16 MP Back Camera 108 MP + 08 MP + 02 MP Battery Type Li-Po 5000 mAh, non-removable",d M.,Fastest Delivery and genuine product. This seller is highly recommended.
"Xiaomi Redmi Note 12 Pro RAM 8 GB ROM 256 GB Front Camera 16 MP Back Camera 108 MP + 08 MP + 02 MP Battery Type Li-Po 5000 mAh, non-removable",****711,Excellent service 👏 Deliver on time.. product quality 👌 jazakAllah
"Xiaomi Redmi Note 12 Pro RAM 8 GB ROM 256 GB Front Camera 16 MP Back Camera 108 MP + 08 MP + 02 MP Battery Type Li-Po 5000 mAh, non-removable",****904,Excellent product original received and timely received thanks seller ❤️
"Xiaomi Redmi Note 12 Pro RAM 8 GB ROM 256 GB Front Camera 16 MP Back Camera 108 MP + 08 MP + 02 MP Battery Type Li-Po 5000 mAh, non-removable",d M.,Fastest Delivery and genuine product. This seller is highly recommended.
"Xiaomi Redmi Note 12 Pro RAM 8 GB ROM 256 GB Front Camera 16 MP Back Camera 108 MP + 08 MP + 02 MP Battery Type Li-Po 5000 mAh, non-removable",****711,Excellent service 👏 Deliver on time.. product quality 👌 jazakAllah
"Xiaomi Redmi Note 12 Pro RAM 8 GB ROM 256 GB Front Camera 16 MP Back Camera 108 MP + 08 MP + 02 MP Battery Type Li-Po 5000 mAh, non-removable",****904,Excellent product original received and timely received thanks seller ❤️
"Xiaomi Redmi Note 12 Pro RAM 8 GB ROM 256 GB Front Camera 16 MP Back Camera 108 MP + 08 MP + 02 MP Battery Type Li-Po 5000 mAh, non-removable",d M.,Fastest Delivery and genuine product. This seller is highly recommended.
"Xiaomi Redmi Note 12 Pro RAM 8 GB ROM 256 GB Front Camera 16 MP Back Camera 108 MP + 08 MP + 02 MP Battery Type Li-Po 5000 mAh, non-removable",****711,Excellent service 👏 Deliver on time.. product quality 👌 jazakAllah
"Xiaomi Redmi Note 12 Pro RAM 8 GB ROM 256 GB Front Camera 16 MP Back Camera 108 MP + 08 MP + 02 MP Battery Type Li-Po 5000 mAh, non-removable",****904,Excellent product original received and timely received thanks seller ❤️
"Xiaomi Redmi Note 12 Pro RAM 8 GB ROM 256 GB Front Camera 16 MP Back Camera 108 MP + 08 MP + 02 MP Battery Type Li-Po 5000 mAh, non-removable",d M.,Fastest Delivery and genuine product. This seller is highly recommended.
"Xiaomi Redmi Note 12 Pro RAM 8 GB ROM 256 GB Front Camera 16 MP Back Camera 108 MP + 08 MP + 02 MP Battery Type Li-Po 5000 mAh, non-removable",****711,Excellent service 👏 Deliver on time.. product quality 👌 jazakAllah
itel S23 6.6″ HD+ Display | Up to 16+128GB Storage with Memory Fusion | Color Changing Design | 50 MP AI Camera,d W.,A very good phone with all quality features at a reasonable price. With 50 megapixels AI camera and internal memory of 128gb you can get 4 +4 gb Ram.. The packing was fine the delivery is fast with quality service. Recommend this product and Thankyou DARAZ for provision of quality items fastly.
itel S23 6.6″ HD+ Display | Up to 16+128GB Storage with Memory Fusion | Color Changing Design | 50 MP AI Camera,*.,Good product in the price range
Redmi 12C || 4GB Ram 128GB Rom || 6.71 Inches IPS Display || 5000 mAh - Battery charging 10W wired,man T.,"I purchased mobiles before from this seller. Best seller on daraz and trustworthy. I got the order the very next day. The original genuine pin packed mobile received, unboxed the mobile by myself. Again got satisfied with their service and package."
Redmi 12C || 4GB Ram 128GB Rom || 6.71 Inches IPS Display || 5000 mAh - Battery charging 10W wired,d N.,Received very fast. in very good packing. satisfied and recomended
Redmi 12C || 4GB Ram 128GB Rom || 6.71 Inches IPS Display || 5000 mAh - Battery charging 10W wired,ir I.,Thanks 😊 Excellent Presentation 👏
Redmi 12C || 4GB Ram 128GB Rom || 6.71 Inches IPS Display || 5000 mAh - Battery charging 10W wired,ir I.,Thanks 😊 Excellent Presentation 👏
Redmi 12C || 4GB Ram 128GB Rom || 6.71 Inches IPS Display || 5000 mAh - Battery charging 10W wired,eem A.,Very fast delivery and good service
Redmi 12C || 4GB Ram 128GB Rom || 6.71 Inches IPS Display || 5000 mAh - Battery charging 10W wired,*.,Good experience....
"Tecno Camon 20 , 8GB RAM 256GB ROM , 64MP Main Camera , Fingerprint , 5000mAh Fast Charging",*4,"Beautiful,fantastic easy to use fast charging"
"Tecno Camon 20 , 8GB RAM 256GB ROM , 64MP Main Camera , Fingerprint , 5000mAh Fast Charging",*4,"Beautiful,fantastic easy to use fast charging"
"Tecno Camon 20 , 8GB RAM 256GB ROM , 64MP Main Camera , Fingerprint , 5000mAh Fast Charging",*4,"Beautiful,fantastic easy to use fast charging"
"Tecno Camon 20 , 8GB RAM 256GB ROM , 64MP Main Camera , Fingerprint , 5000mAh Fast Charging",*4,"Beautiful,fantastic easy to use fast charging"
"Tecno Camon 20 , 8GB RAM 256GB ROM , 64MP Main Camera , Fingerprint , 5000mAh Fast Charging",*4,"Beautiful,fantastic easy to use fast charging"
"Redmi Note 12 Pro - 6.67"" Inch Display - 8GB RAM - 256GB ROM",mood H.,"seller ne repack kar ke mobile diya he, jese hi mujhe mobile mila to mene check kiya ye 11 November se active he. Very much disappointed by the seller and by Daraz too, that Daraz is allowing such deceivers. lastly, the phone is without warranty"
"Redmi Note 12 Pro - 6.67"" Inch Display - 8GB RAM - 256GB ROM",shan,👍🏻👍🏻
"Infinix Hot 30 Play , 4GB RAM 64GB ROM , 16MP Main Camera , Fingersensor , 6000mAh Fast charging 18W",htaq H.,both hi acha products Hy Jo cheez dikhai gae Hy wo hi hy
"Infinix Hot 30 Play , 4GB RAM 64GB ROM , 16MP Main Camera , Fingersensor , 6000mAh Fast charging 18W",d I.,good quality mobile recommended
"Infinix Hot 30 Play , 4GB RAM 64GB ROM , 16MP Main Camera , Fingersensor , 6000mAh Fast charging 18W",an,Delivered on time.....Sealed dabba pack mobile
"Infinix Hot 30 Play , 4GB RAM 64GB ROM , 16MP Main Camera , Fingersensor , 6000mAh Fast charging 18W",jat,Once we use product then will give you better Answer
"Infinix Hot 30 Play , 4GB RAM 64GB ROM , 16MP Main Camera , Fingersensor , 6000mAh Fast charging 18W",eed,Same as shown. Very happy with the purchase
"Infinix Hot 30 Play , 4GB RAM 64GB ROM , 16MP Main Camera , Fingersensor , 6000mAh Fast charging 18W",is K.,good and same product im satisfied from daraz
"Infinix Hot 30 Play , 4GB RAM 64GB ROM , 16MP Main Camera , Fingersensor , 6000mAh Fast charging 18W",d A.,Over all good product and fast delivery
"Infinix Hot 30 Play , 4GB RAM 64GB ROM , 16MP Main Camera , Fingersensor , 6000mAh Fast charging 18W",ul L.,same as in pictures thank you Daraz
"Infinix Hot 30 Play , 4GB RAM 64GB ROM , 16MP Main Camera , Fingersensor , 6000mAh Fast charging 18W",*9,Excellent 👍👍👌 Excellent 👌 good 👍👍
"Infinix Hot 30 Play , 4GB RAM 64GB ROM , 16MP Main Camera , Fingersensor , 6000mAh Fast charging 18W",,bht acha mobile h zabardast
"Infinix Hot 30 Play , 4GB RAM 64GB ROM , 16MP Main Camera , Fingersensor , 6000mAh Fast charging 18W",htaq H.,both hi acha products Hy Jo cheez dikhai gae Hy wo hi hy
"Redmi A1 Plus - 6.52"" Inch Display - 2GB RAM - 32GB ROM",AMMAD W.,Nice same as description no fault but invoice bill or warranty card is not included how I claim my mobile and resealed box
"Redmi A1 Plus - 6.52"" Inch Display - 2GB RAM - 32GB ROM",****886,Alhamdulillah overall mobile is good as shown pin pack and given what they showed...just a little confusion about the warranty of the phone as I know that now E-warranty is there but how I check the warranty of my phone as there is only a book on which warranty card is written should I check it on Xiaomi official E warranty website?? And one thing more for seller there is no PTA approval sticker mention on box nor there is any thing regarding PTA approval in the box but I checked for my confirmation it is approved but you have to mention this on the box also.... now E-warranty is expired or may this phone is a without warranty phone so why you wrote that 1 year brand warranty????
"Redmi A1 Plus - 6.52"" Inch Display - 2GB RAM - 32GB ROM",*5,Received brand new phone. same as shown in pictures
"Redmi A1 Plus - 6.52"" Inch Display - 2GB RAM - 32GB ROM",*5,Received brand new phone. same as shown in pictures
"Redmi A1 Plus - 6.52"" Inch Display - 2GB RAM - 32GB ROM",*2,highly recommended. fast dilevery. thanks draz
"Redmi A1 Plus - 6.52"" Inch Display - 2GB RAM - 32GB ROM",*.,"Even though my Option was sold out, the seller quickly called us and changed our order, so that the delivery wouldn't be delayed. The phone itself is really good for this price and looks very nice."
"Redmi A1 Plus - 6.52"" Inch Display - 2GB RAM - 32GB ROM",r Z.,Farad use mobile bhaja ha Touch kharab panel change refurnish mobile
"Redmi A1 Plus - 6.52"" Inch Display - 2GB RAM - 32GB ROM",wan B.,Veru good phone in this price range. Recommend to all
"Redmi A1 Plus - 6.52"" Inch Display - 2GB RAM - 32GB ROM",mroz,Mobile Ok hai bilkul Box pack tha but ek Confusion hai iski warranty check ki to warranty 29-05-2023 se start show krwa rahe hai otherwise sab ok hai
"Redmi A1 Plus - 6.52"" Inch Display - 2GB RAM - 32GB ROM",al A.,"Quick delivery, cooperative, original phone"
"Redmi A1 Plus - 6.52"" Inch Display - 2GB RAM - 32GB ROM",rar N.,is range main bht acha mobile hy.jo colour select kia tha wohi receive hoa.
"Redmi A1 Plus - 6.52"" Inch Display - 2GB RAM - 32GB ROM",*.,"Excellent mobile but ram is 2GB and Android 12 is very hungry, but mobile is excellent, has a solid back"
"Redmi A1 Plus - 6.52"" Inch Display - 2GB RAM - 32GB ROM",raj A.,"Masha-Allah, pin-packed mobile, timely recieved..good seller"
"Redmi A1 Plus - 6.52"" Inch Display - 2GB RAM - 32GB ROM",H.,Alhamdulillah mjhe aj mil gya cell phone aur mashallah bht acha Experience raha
"Redmi A1 Plus - 6.52"" Inch Display - 2GB RAM - 32GB ROM",qan A.,This time experience was very good...Jo order kya wohi mila....thank you soo much draz
"Redmi A1 Plus - 6.52"" Inch Display - 2GB RAM - 32GB ROM",raj A.,"Masha-Allah, pin-packed mobile, timely recieved..good seller"
"Redmi A1 Plus - 6.52"" Inch Display - 2GB RAM - 32GB ROM",H.,Alhamdulillah mjhe aj mil gya cell phone aur mashallah bht acha Experience raha
"Redmi A1 Plus - 6.52"" Inch Display - 2GB RAM - 32GB ROM",qan A.,This time experience was very good...Jo order kya wohi mila....thank you soo much draz
"Redmi A1 Plus - 6.52"" Inch Display - 2GB RAM - 32GB ROM",raj A.,"Masha-Allah, pin-packed mobile, timely recieved..good seller"
"Redmi A1 Plus - 6.52"" Inch Display - 2GB RAM - 32GB ROM",H.,Alhamdulillah mjhe aj mil gya cell phone aur mashallah bht acha Experience raha
"Redmi A1 Plus - 6.52"" Inch Display - 2GB RAM - 32GB ROM",qan A.,This time experience was very good...Jo order kya wohi mila....thank you soo much draz
"Redmi A1 Plus - 6.52"" Inch Display - 2GB RAM - 32GB ROM",raj A.,"Masha-Allah, pin-packed mobile, timely recieved..good seller"
"Redmi A1 Plus - 6.52"" Inch Display - 2GB RAM - 32GB ROM",H.,Alhamdulillah mjhe aj mil gya cell phone aur mashallah bht acha Experience raha
"Redmi A1 Plus - 6.52"" Inch Display - 2GB RAM - 32GB ROM",qan A.,This time experience was very good...Jo order kya wohi mila....thank you soo much draz
"Redmi A1 Plus - 6.52"" Inch Display - 2GB RAM - 32GB ROM",raj A.,"Masha-Allah, pin-packed mobile, timely recieved..good seller"
"Redmi A1 Plus - 6.52"" Inch Display - 2GB RAM - 32GB ROM",H.,Alhamdulillah mjhe aj mil gya cell phone aur mashallah bht acha Experience raha
"Redmi A1 Plus - 6.52"" Inch Display - 2GB RAM - 32GB ROM",qan A.,This time experience was very good...Jo order kya wohi mila....thank you soo much draz
"Nokia C31 Smartphone with 6.75"" HD+ Display and 5050 mAh non-removable battery, 4GB RAM / 128GB ROM, Android 12 OS, 2 years quarterly security updates, 13MP triple rear and selfie cameras - PTA approved",ad M.,Bht acha mobile h😍hm bht khush hain itna acha r discount py mobile khareda hmny ❤️thank you so much daraz and seller 💕😍seller is really very cooperative 😍Allah apko khush rkhy amen. ❤️Jo Jo chez mentioned h description mein. Wo sb delivered hoi h😍💙
"Nokia C31 Smartphone with 6.75"" HD+ Display and 5050 mAh non-removable battery, 4GB RAM / 128GB ROM, Android 12 OS, 2 years quarterly security updates, 13MP triple rear and selfie cameras - PTA approved",HID A.,excellent mobile with brand name on this price with 2 years security warranty. 👍
"Nokia C31 Smartphone with 6.75"" HD+ Display and 5050 mAh non-removable battery, 4GB RAM / 128GB ROM, Android 12 OS, 2 years quarterly security updates, 13MP triple rear and selfie cameras - PTA approved",ammad A.,Best mobile in this price. Big screen he. Nicely raped by seller. Recommended for midrange persons.
"Nokia C31 Smartphone with 6.75"" HD+ Display and 5050 mAh non-removable battery, 4GB RAM / 128GB ROM, Android 12 OS, 2 years quarterly security updates, 13MP triple rear and selfie cameras - PTA approved",ad M.,Bht acha mobile h😍hm bht khush hain itna acha r discount py mobile khareda hmny ❤️thank you so much daraz and seller 💕😍seller is really very cooperative 😍Allah apko khush rkhy amen. ❤️Jo Jo chez mentioned h description mein. Wo sb delivered hoi h😍💙
"Nokia C31 Smartphone with 6.75"" HD+ Display and 5050 mAh non-removable battery, 4GB RAM / 128GB ROM, Android 12 OS, 2 years quarterly security updates, 13MP triple rear and selfie cameras - PTA approved",bbir A.,"excellent,Jo order keya tha wohe mla or delivery in time. Nokia c31 acha mobile ha but camera itna khas nh ha tuch slow ha bs battery zabardust ha agr Kise NY camera k leye Lena ha to Bhaie logooo na Lena ......"
"Nokia C31 Smartphone with 6.75"" HD+ Display and 5050 mAh non-removable battery, 4GB RAM / 128GB ROM, Android 12 OS, 2 years quarterly security updates, 13MP triple rear and selfie cameras - PTA approved",an E.,"I am giving review after 2 month use. facing no issue with the device. never hang. good speed, nice camera shoots and good battery timing. connectivity is excellent. in this price range its highly recommended from me"
"Nokia C31 Smartphone with 6.75"" HD+ Display and 5050 mAh non-removable battery, 4GB RAM / 128GB ROM, Android 12 OS, 2 years quarterly security updates, 13MP triple rear and selfie cameras - PTA approved",HID A.,excellent mobile with brand name on this price with 2 years security warranty. 👍
"Nokia C31 Smartphone with 6.75"" HD+ Display and 5050 mAh non-removable battery, 4GB RAM / 128GB ROM, Android 12 OS, 2 years quarterly security updates, 13MP triple rear and selfie cameras - PTA approved",ikhar M.,This is the 8th Nokia Android Mobile Phone I have purchased lately and I cannot think of using any brand but Nokia. Excellent value for money!
"Nokia C31 Smartphone with 6.75"" HD+ Display and 5050 mAh non-removable battery, 4GB RAM / 128GB ROM, Android 12 OS, 2 years quarterly security updates, 13MP triple rear and selfie cameras - PTA approved",ikhar M.,This is the 7th Nokia Android Mobile Phone I have purchased lately and I cannot think of using any brand but Nokia. Excellent value for money!
"Nokia C31 Smartphone with 6.75"" HD+ Display and 5050 mAh non-removable battery, 4GB RAM / 128GB ROM, Android 12 OS, 2 years quarterly security updates, 13MP triple rear and selfie cameras - PTA approved",rukh I.,boht acha smartphone Hy. 💯 discount b acha Mila. thanks draz n thanks to seller
"Nokia C31 Smartphone with 6.75"" HD+ Display and 5050 mAh non-removable battery, 4GB RAM / 128GB ROM, Android 12 OS, 2 years quarterly security updates, 13MP triple rear and selfie cameras - PTA approved",ir J.,بہت شکریہ دراز والوں کا۔ بہت اچھی سروس ہے قیمت بھی بڑی مناسب ہی اس قیمت میں اتنا خوبصورت اور نیا موبائل ملنا مشکل ہے۔شکریہ دراز محمد طاہر جمیل
"Nokia C31 Smartphone with 6.75"" HD+ Display and 5050 mAh non-removable battery, 4GB RAM / 128GB ROM, Android 12 OS, 2 years quarterly security updates, 13MP triple rear and selfie cameras - PTA approved",ar K.,Behtrern mobile hai.
"Nokia C31 Smartphone with 6.75"" HD+ Display and 5050 mAh non-removable battery, 4GB RAM / 128GB ROM, Android 12 OS, 2 years quarterly security updates, 13MP triple rear and selfie cameras - PTA approved",ahat A.,"Liked the phone, overall it's good for this price range, you can't get 4/128 in this price bracket in other brands, it's PTA approved but camera is not that perfect they claim it's from Google(if I've understood it properly), but it's nowhere close to pixel phones. The box include : 1. Phone 2. Transparent back cover 3. 10 watt micro charger 4. Hands-free (mine stopped working after 2 days xD, it's the usual nokia one they give with 3310 set)"
"Nokia C31 Smartphone with 6.75"" HD+ Display and 5050 mAh non-removable battery, 4GB RAM / 128GB ROM, Android 12 OS, 2 years quarterly security updates, 13MP triple rear and selfie cameras - PTA approved",an,delivery main thora issu aya tha late howa tha set . agar set ke bary mai jan na chahta hai koi tu youtub par check kary baad mai set pa baat karna teek nahi hai. set acha hai aur thora slow hai.
